CMDLINE python stereo3d_with_matrix.py --matrix_path D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.gem --tissue_mask D:\stereo3d_data\demo\Drosophila_melanogaster_demo\00.mask --record_sheet D:\stereo3d_data\demo\Drosophila_melanogaster_demo\E-ST20220923002_slice_records_E14_16.xlsx --output D:\stereo3d_data\demo\Drosophila_melanogaster_demo\result_speed_test
MEM 302.660156 1764644220.2263
MEM 303.183594 1764644220.3353
MEM 304.640625 1764644220.4437
MEM 304.671875 1764644220.5542
MEM 306.492188 1764644220.6637
MEM 307.429688 1764644220.7717
MEM 307.890625 1764644220.8809
MEM 309.609375 1764644220.9896
MEM 311.855469 1764644221.0986
MEM 312.234375 1764644221.2066
MEM 312.468750 1764644221.3162
MEM 312.531250 1764644221.4240
MEM 312.976562 1764644221.5334
MEM 313.207031 1764644221.6429
MEM 313.566406 1764644221.7524
MEM 314.320312 1764644221.8604
MEM 315.316406 1764644221.9694
MEM 315.347656 1764644222.0779
MEM 315.578125 1764644222.1887
MEM 315.625000 1764644222.2977
MEM 315.722656 1764644222.4061
MEM 315.757812 1764644222.5151
MEM 316.101562 1764644222.6230
MEM 316.261719 1764644222.7330
MEM 317.371094 1764644222.8410
MEM 318.234375 1764644222.9495
MEM 318.562500 1764644223.0586
MEM 319.218750 1764644223.1676
MEM 320.062500 1764644223.2757
MEM 321.851562 1764644223.3862
MEM 323.554688 1764644223.4942
MEM 324.902344 1764644223.6032
MEM 325.800781 1764644223.7112
MEM 326.675781 1764644223.8203
MEM 327.832031 1764644223.9282
MEM 330.117188 1764644224.0378
MEM 330.390625 1764644224.1458
MEM 330.968750 1764644224.2553
MEM 331.160156 1764644224.3636
MEM 331.722656 1764644224.4730
MEM 331.738281 1764644224.5804
MEM 331.820312 1764644224.6898
MEM 334.039062 1764644224.7982
MEM 335.183594 1764644224.9072
MEM 335.687500 1764644225.0152
MEM 335.750000 1764644225.1239
MEM 335.894531 1764644225.2331
MEM 336.195312 1764644225.3413
MEM 336.644531 1764644225.4503
MEM 337.031250 1764644225.5596
MEM 337.742188 1764644225.6685
MEM 338.574219 1764644225.7776
MEM 340.214844 1764644225.8861
MEM 342.628906 1764644225.9951
MEM 343.480469 1764644226.1041
MEM 343.812500 1764644226.2131
MEM 343.824219 1764644226.3211
MEM 344.085938 1764644226.4301
MEM 344.171875 1764644226.5394
MEM 344.316406 1764644226.6478
MEM 344.363281 1764644226.7568
MEM 344.390625 1764644226.8658
MEM 344.398438 1764644226.9738
MEM 344.734375 1764644227.0830
MEM 346.562500 1764644227.1913
MEM 346.574219 1764644227.3005
MEM 346.574219 1764644227.4097
MEM 346.574219 1764644227.5187
MEM 346.574219 1764644227.6273
MEM 347.371094 1764644227.7368
MEM 348.492188 1764644227.8449
MEM 348.531250 1764644227.9539
MEM 348.839844 1764644228.0621
MEM 352.480469 1764644228.1710
MEM 353.695312 1764644228.2790
MEM 358.031250 1764644228.3880
MEM 360.656250 1764644228.4960
MEM 368.738281 1764644228.6065
MEM 368.535156 1764644228.7172
MEM 374.917969 1764644228.8256
MEM 370.789062 1764644228.9326
MEM 370.789062 1764644229.0419
MEM 371.296875 1764644229.1504
MEM 373.976562 1764644229.2614
MEM 378.425781 1764644229.3694
MEM 378.425781 1764644229.4785
MEM 380.496094 1764644229.5871
MEM 381.429688 1764644229.6961
MEM 381.429688 1764644229.8051
MEM 381.429688 1764644229.9138
MEM 381.996094 1764644230.0231
MEM 386.191406 1764644230.1313
MEM 393.761719 1764644230.2419
MEM 393.199219 1764644230.3524
MEM 396.175781 1764644230.4612
MEM 393.199219 1764644230.5701
MEM 393.199219 1764644230.6809
MEM 395.773438 1764644230.7920
MEM 395.773438 1764644230.9010
MEM 395.773438 1764644231.0100
MEM 395.773438 1764644231.1187
MEM 396.273438 1764644231.2283
MEM 401.625000 1764644231.3363
MEM 410.066406 1764644231.4460
MEM 411.839844 1764644231.5565
MEM 410.070312 1764644231.6668
